# timestamp,pos_x,pos_y,pos_z,ori_w,ori_x,ori_y,ori_z
1.219931025949888000e+15,1.220599999999999984e-02,5.858000000000000360e-03,6.851000000000000319e-03,7.569989917290288473e-01,6.527129928684576310e-01,-9.897999891854414312e-03,2.864799968699194288e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.219931030893735000e+15,1.220399999999999957e-02,5.850000000000000165e-03,6.851000000000000319e-03,7.569847711166410864e-01,6.527304207636738242e-01,-9.948330854377629429e-03,2.860165490293531398e-02,-4.045432670325263460e-04,-1.618173068129929960e-03,0.000000000000000000e+00
1.219931035837583000e+15,1.220199999999999931e-02,5.840999999999999838e-03,6.851999999999999584e-03,7.569762719272045137e-01,6.527407578278084932e-01,-1.001171699477376720e-02,2.855949913747639346e-02,-4.045431717726528974e-04,-1.820444272976762777e-03,2.022715858861510248e-04
1.219931040781431000e+15,1.219899999999999977e-02,5.832000000000000378e-03,6.851999999999999584e-03,7.569619116253801794e-01,6.527596117153311450e-01,-1.007239105415344560e-02,2.851217077539247580e-02,-6.068147862367606008e-04,-1.820444358710457226e-03,0.000000000000000000e+00
1.219931045694761000e+15,1.219600000000000024e-02,5.823000000000000051e-03,6.852999999999999717e-03,7.569468675203493424e-01,6.527777880531585586e-01,-1.013093472486845115e-02,2.846697191744333721e-02,-6.105838509315815368e-04,-1.831751552795097627e-03,2.035279503105860330e-04
1.219931050608091000e+15,1.219399999999999998e-02,5.812999999999999591e-03,6.852999999999999717e-03,7.569329032929543732e-01,6.527943695380817868e-01,-1.019327151648508067e-02,2.842869422772226207e-02,-4.070559006211720661e-04,-2.035279503105683497e-03,0.000000000000000000e+00
1.219931055521421000e+15,1.219100000000000045e-02,5.804000000000000131e-03,6.852999999999999717e-03,7.569361186348135817e-01,6.527908789327343531e-01,-1.025448434551262666e-02,2.839687491295823929e-02,-6.105838798656518457e-04,-1.831751639597131937e-03,0.000000000000000000e+00
1.219931060465269000e+15,1.218799999999999918e-02,5.793999999999999671e-03,6.852999999999999717e-03,7.569257935319015917e-01,6.528049516986793588e-01,-1.031339259499793048e-02,2.835600720071551617e-02,-6.068147576591548242e-04,-2.022715858863089172e-03,0.000000000000000000e+00
1.219931065409116000e+15,1.218600000000000065e-02,5.784000000000000079e-03,6.851999999999999584e-03,7.569071803930457198e-01,6.528261559374846090e-01,-1.037848651938709510e-02,2.830731720800987172e-02,-4.045432670321754440e-04,-2.022716335162280665e-03,-2.022716335162631730e-04
1.219931070352964000e+15,1.218299999999999939e-02,5.773999999999999619e-03,6.851999999999999584e-03,7.568995767514163919e-01,6.528370981361586445e-01,-1.043792349568388456e-02,2.825793399917318760e-02,-6.068147576591548242e-04,-2.022715858863089172e-03,0.000000000000000000e+00
1.219931075296812000e+15,1.218100000000000085e-02,5.762999999999999894e-03,6.851000000000000319e-03,7.568856802901807734e-01,6.528545062404802479e-01,-1.050140577114323792e-02,2.821357354765985370e-02,-4.045431908242731506e-04,-2.224987549535081387e-03,-2.022715954121365753e-04
1.219931080240659000e+15,1.217799999999999959e-02,5.753000000000000301e-03,6.850000000000000186e-03,7.568674683170161233e-01,6.528749531482879176e-01,-1.057143420671860512e-02,2.817393430958992084e-02,-6.068149005489649429e-04,-2.022716335162280665e-03,-2.022716335162631730e-04
1.219931085184507000e+15,1.217599999999999932e-02,5.742999999999999841e-03,6.849000000000000053e-03,7.568516015215990267e-01,6.528948660425758499e-01,-1.063834430432505918e-02,2.812988021549911455e-02,-4.045431717726528974e-04,-2.022715858863089172e-03,-2.022715858863264487e-04
1.219931090128355000e+15,1.217299999999999979e-02,5.733000000000000249e-03,6.849000000000000053e-03,7.568301809689206294e-01,6.529200263058017040e-01,-1.070405578800258384e-02,2.808263484374545760e-02,-6.068147862367606008e-04,-2.022715954122769090e-03,0.000000000000000000e+00
1.219931095072202000e+15,1.217099999999999953e-02,5.722999999999999789e-03,6.847999999999999921e-03,7.568058024104753478e-01,6.529498221076501796e-01,-1.077251557962498330e-02,2.803584642135825700e-02,-4.045432670325263460e-04,-2.022716335162456306e-03,-2.022716335162631730e-04
1.219931100016050000e+15,1.217200000000000053e-02,5.709999999999999798e-03,6.846999999999999788e-03,7.567791982951053154e-01,6.529828153910582911e-01,-1.083338547815121400e-02,2.798129806431523536e-02,2.022715858865018997e-04,-2.629530616521893148e-03,-2.022715858863264487e-04
1.219931104929380000e+15,1.217200000000000053e-02,5.697999999999999940e-03,6.845000000000000390e-03,7.567528086088260997e-01,6.530142869893618141e-01,-1.089098644676429750e-02,2.792165533704941971e-02,0.000000000000000000e+00,-2.442335519462960399e-03,-4.070559199103757097e-04
1.219931109873228000e+15,1.217200000000000053e-02,5.686000000000000082e-03,6.844000000000000257e-03,7.567195976229481591e-01,6.530535243335670037e-01,-1.095080896101723045e-02,2.787015066059360391e-02,0.000000000000000000e+00,-2.427259030635566753e-03,-2.022715858863264487e-04
