# timestamp,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
3.389463387991190000e+15,2.044699999999999990e-02,4.157999999999999891e-02,5.020000000000000157e-03,-2.505271440774380076e-02,9.926341856899291827e+00,8.891402864800451722e-01
3.389463392935038000e+15,2.044699999999999990e-02,4.371599999999999792e-02,5.020000000000000157e-03,-2.600496299886239857e-02,9.927864759232281955e+00,8.764780925746503693e-01
3.389463397878886000e+15,2.363600000000000076e-02,4.478499999999999842e-02,3.951999999999999784e-03,-1.430208963323499963e-02,9.917746294447823630e+00,8.720238881494511984e-01
3.389463402792216000e+15,2.470400000000000026e-02,4.371599999999999792e-02,1.815999999999999906e-03,1.710071644369159927e-02,9.888802711988464722e+00,8.585337131721840764e-01
3.389463407736063000e+15,2.363600000000000076e-02,4.478499999999999842e-02,1.815999999999999906e-03,3.541381448475239974e-02,9.891117256622221632e+00,8.290231140302278812e-01
3.389463412679911000e+15,2.363600000000000076e-02,4.583700000000000274e-02,7.479999999999999670e-04,4.578570381573220105e-02,9.894051722074184596e+00,8.283363890861935586e-01
3.389463417623759000e+15,2.258299999999999891e-02,4.478499999999999842e-02,1.815999999999999906e-03,4.597049991929359758e-02,9.881859888839624517e+00,8.264932405703007134e-01
3.389463422567606000e+15,2.151499999999999940e-02,4.157999999999999891e-02,7.479999999999999670e-04,4.516629577776169746e-02,9.885926647207124773e+00,8.312386646886523733e-01
3.389463427511454000e+15,2.044699999999999990e-02,4.051199999999999940e-02,-3.049999999999000234e-04,6.996046324988139387e-02,9.906482389090644602e+00,8.395401851537506177e-01
3.389463432455302000e+15,1.724200000000000038e-02,3.945900000000000102e-02,-3.049999999999999868e-04,7.115418192978059664e-02,9.922762593628199568e+00,8.435959271840329787e-01
3.389463437368632000e+15,1.512100000000000076e-02,4.051199999999999940e-02,-1.373000000000000088e-03,6.644157209050230439e-02,9.902047568957392798e+00,8.643492873850754377e-01
3.389463442312479000e+15,1.298500000000000001e-02,3.839100000000000151e-02,-1.373000000000000088e-03,6.169277909692590101e-02,9.895861850203900190e+00,8.687620196011324181e-01
3.389463447256327000e+15,1.298500000000000001e-02,3.411899999999999655e-02,-3.510000000000000099e-03,5.008255549725629946e-02,9.907877537077391494e+00,8.673674445027436120e-01
3.389463452200175000e+15,8.727999999999999647e-03,3.199799999999999867e-02,-2.441000000000000027e-03,3.439957391266879744e-02,9.902612018419862494e+00,8.892349261680375649e-01
3.389463457144022000e+15,4.471000000000000148e-03,2.986099999999999866e-02,-3.510000000000000099e-03,2.694005532027990077e-02,9.888418871546592825e+00,9.033415740272707772e-01
3.389463462087870000e+15,2.334999999999999836e-03,2.986099999999999866e-02,-3.510000000000000099e-03,1.481166649176910051e-02,9.892359796430836738e+00,9.187143890861936280e-01
