# timestamp,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
2.165575765332700750e+15,-1.052999999999899936e-03,1.240499999999999936e-02,7.630000000000000063e-04,1.182751685238907058e+00,9.899872944583449907e+00,-5.653921853511677531e-01
2.165575770246031250e+15,-3.188999999999999994e-03,1.133699999999999986e-02,3.967000000000000040e-03,1.197437427979598290e+00,9.901620000313229752e+00,-5.796158568992924032e-01
2.165575775189879250e+15,-3.188999999999999994e-03,1.028399999999999974e-02,5.035000000000000413e-03,1.220247055739375641e+00,9.901128870424212636e+00,-6.172198893327627278e-01
2.165575780133726000e+15,-6.377999999999999989e-03,8.148000000000000728e-03,5.035000000000000413e-03,1.228297796625178906e+00,9.900064130194968115e+00,-6.476152029967755519e-01
2.165575785077574250e+15,-9.582999999999999505e-03,4.958999999999999866e-03,5.035000000000000413e-03,1.232359351928093094e+00,9.897002999999999773e+00,-6.335737960631071530e-01
2.165575789990903750e+15,-1.277200000000000037e-02,4.958999999999999866e-03,5.035000000000000413e-03,1.238743142752878335e+00,9.894613857264420886e+00,-6.131308575084515322e-01
2.165575794934752000e+15,-1.490799999999999938e-02,7.080000000000000356e-03,6.104000000000000051e-03,1.234437648071906812e+00,9.916526092901923661e+00,-5.761283144022631975e-01
2.165575799878599000e+15,-1.809699999999999850e-02,1.028399999999999974e-02,6.104000000000000051e-03,1.232511814484752444e+00,9.966076865990594058e+00,-5.299942068112140081e-01
2.165575804822447250e+15,-2.236899999999999999e-02,1.133699999999999986e-02,6.104000000000000051e-03,1.238424870424212232e+00,9.986349277732850638e+00,-5.018329072594869267e-01
2.165575809735776750e+15,-2.342199999999999838e-02,1.240499999999999936e-02,3.967000000000000040e-03,1.220960286758674851e+00,9.970803572089600664e+00,-4.410898598056715025e-01
2.165575814679625000e+15,-2.023300000000000098e-02,1.240499999999999936e-02,1.830999999999999945e-03,1.193539147991200311e+00,9.968269222316301637e+00,-4.121503705049183730e-01
2.165575819623472250e+15,-1.809699999999999850e-02,1.133699999999999986e-02,-2.900000000000000017e-04,1.200418534871730447e+00,9.972592703844192386e+00,-4.029635578625309078e-01
2.165575824567319750e+15,-1.490799999999999938e-02,1.347399999999999987e-02,2.898999999999899921e-03,1.215585722267148894e+00,9.971140240731713789e+00,-3.626339996367202168e-01
2.165575829511168000e+15,-1.171900000000000025e-02,1.347399999999999987e-02,-1.358000000000000049e-03,1.222607444502743501e+00,9.961350536915979603e+00,-3.474807778495617172e-01
2.165575834455015250e+15,-1.065100000000000074e-02,1.240499999999999936e-02,-2.426000000000000205e-03,1.228322203374821120e+00,9.961685832344326030e+00,-3.577464991525829974e-01
2.165575839368346250e+15,-1.065100000000000074e-02,1.240499999999999936e-02,-1.358000000000000049e-03,1.226004713034540616e+00,9.946175850772897675e+00,-3.920938662279960796e-01
2.165575844312192750e+15,-1.171900000000000025e-02,1.133699999999999986e-02,-2.900000000000000017e-04,1.221205333310813490e+00,9.924000925840761766e+00,-4.247233705049183738e-01
2.165575849256040500e+15,-1.171900000000000025e-02,1.240499999999999936e-02,-1.357999999999900086e-03,1.222333814846249256e+00,9.906790573912669373e+00,-4.416494630840187008e-01
2.165575854199888250e+15,-1.171900000000000025e-02,8.148000000000000728e-03,-2.900000000000000017e-04,1.221712185515247517e+00,9.882144428045608109e+00,-4.461231855152474890e-01
2.165575859113219250e+15,-1.171900000000000025e-02,6.011999999999999983e-03,-2.900000000000000017e-04,1.219244999792401307e+00,9.873064715017715542e+00,-4.597257189840698866e-01
2.165575864057066000e+15,-1.383999999999999987e-02,6.011999999999999983e-03,-1.357999999999900086e-03,1.215642462922605915e+00,9.864211055416550522e+00,-4.808946482737738171e-01
2.165575869000914000e+15,-1.490799999999999938e-02,1.754999999999900086e-03,-1.358000000000000049e-03,1.209222129575787896e+00,9.875202500246569315e+00,-4.894124814994311734e-01
2.165575873914244000e+15,-1.809699999999999850e-02,4.958999999999999866e-03,-2.426000000000000205e-03,1.204452428658363994e+00,9.875200429284822334e+00,-4.811992861841153934e-01
2.165575878858091750e+15,-1.916500000000000148e-02,4.958999999999999866e-03,-2.426000000000000205e-03,1.199736888149451230e+00,9.861934610518893862e+00,-4.996945795476679941e-01
2.165575883801939500e+15,-1.916500000000000148e-02,3.890999999999999927e-03,-2.426000000000000205e-03,1.193755462918156152e+00,9.884289852170212498e+00,-4.945007219083191741e-01
2.165575888745787000e+15,-2.023300000000000098e-02,3.890999999999999927e-03,-2.899999999998999840e-04,1.192574296314125926e+00,9.894488444341330791e+00,-5.024247595955619872e-01
2.165575893659116750e+15,-2.130100000000000049e-02,3.890999999999999927e-03,-1.357999999999900086e-03,1.200772571063006167e+00,9.887606000051899713e+00,-5.263409997559700404e-01
2.165575898602964750e+15,-2.342199999999999838e-02,1.755000000000000050e-03,-1.358000000000000049e-03,1.203761370339055503e+00,9.908485889171350536e+00,-5.295872407361633671e-01
2.165575903546812000e+15,-2.555800000000000086e-02,1.755000000000000050e-03,-1.358000000000000049e-03,1.194762593581678356e+00,9.937947331496909342e+00,-5.262350374607062120e-01
2.165575908490660250e+15,-2.662700000000000136e-02,2.822999999999999989e-03,-2.426000000000000205e-03,1.195933074159237997e+00,9.969536463245432856e+00,-5.363186112726362476e-01
2.165575913434507750e+15,-2.555800000000000086e-02,4.958999999999999866e-03,-3.494000000000000144e-03,1.209026740848424097e+00,9.980786981418724224e+00,-5.499602593174385268e-01
2.165575918378355500e+15,-2.662700000000000136e-02,7.080000000000000356e-03,-3.494000000000000144e-03,1.218582536566564567e+00,9.987870368910890306e+00,-5.697628681101983839e-01
2.165575923291684500e+15,-2.769500000000000087e-02,8.148000000000000728e-03,-2.426000000000000205e-03,1.218052285870885987e+00,9.989957571724470853e+00,-5.881564282582281145e-01
2.165575928235532750e+15,-2.342199999999999838e-02,8.148000000000000728e-03,-1.358000000000000049e-03,1.220894592659806710e+00,9.990405018581274277e+00,-6.075508150076620595e-01
2.165575933179380750e+15,-2.769500000000000087e-02,1.028399999999999974e-02,-3.493999999999899964e-03,1.228500296345680587e+00,9.984696536915979692e+00,-6.219485370818439440e-01
2.165575938123228000e+15,-3.302000000000000074e-02,1.240499999999999936e-02,-5.615000000000000199e-03,1.222714686362664560e+00,9.952042670197924323e+00,-6.289634438323030707e-01
2.165575943067076250e+15,-3.727699999999999764e-02,1.347399999999999987e-02,-5.615000000000000199e-03,1.202936666491769113e+00,9.901649888480795525e+00,-6.247185924939440138e-01
2.165575947980406250e+15,-4.260300000000000198e-02,1.240499999999999936e-02,-4.562000000000000083e-03,1.182050143413937215e+00,9.868534286218716645e+00,-5.972248582564166908e-01
2.165575952954771500e+15,-4.792799999999999838e-02,1.133699999999999986e-02,-5.615000000000000199e-03,1.166592313410656390e+00,9.832448032758151157e+00,-5.683857002899868061e-01
2.165575957868100500e+15,-5.006399999999999739e-02,7.080000000000000356e-03,-2.426000000000000205e-03,1.146220286480045036e+00,9.797047286445446090e+00,-5.609741427701782079e-01
2.165575962781431250e+15,-5.325300000000000172e-02,6.011999999999999983e-03,-5.615000000000000199e-03,1.129806143118007533e+00,9.760966572716059275e+00,-5.393417154516386702e-01
2.165575967755796750e+15,-5.325300000000000172e-02,4.958999999999999866e-03,-5.615000000000000199e-03,1.116985441045954319e+00,9.722999845204391534e+00,-4.821091135668343908e-01
2.165575972699644000e+15,-5.325300000000000172e-02,4.958999999999999866e-03,-5.615000000000000199e-03,1.098370149796100037e+00,9.701501019554408245e+00,-4.300342068112140148e-01
2.165575977643492250e+15,-5.645800000000000124e-02,8.148000000000000728e-03,-2.426000000000000205e-03,1.081204444336880899e+00,9.715137259510406409e+00,-3.908793885975053728e-01
2.165575982587339750e+15,-5.325300000000000172e-02,1.240499999999999936e-02,-2.426000000000000205e-03,1.069246073997825119e+00,9.778548704344876441e+00,-3.495669626400326191e-01
2.165575987531187500e+15,-5.218500000000000222e-02,1.986699999999999924e-02,-2.426000000000000205e-03,1.048416705963796991e+00,9.877196028515040638e+00,-3.178138536870174224e-01
2.165575992475035250e+15,-5.325300000000000172e-02,2.732800000000000160e-02,-2.426000000000000205e-03,1.014875110833100003e+00,9.964921907950044400e+00,-2.958495739171188021e-01
2.165575997418883250e+15,-5.645800000000000124e-02,3.265400000000000247e-02,-2.426000000000000205e-03,9.970017592322821809e-01,1.003597138941346856e+01,-2.456856661284894106e-01
2.165576002332212750e+15,-6.390400000000000247e-02,3.904699999999999838e-02,-4.562000000000000083e-03,1.017022284617560723e+00,1.007639885660336354e+01,-1.849891443886325093e-01
2.165576007276060000e+15,-6.390400000000000247e-02,4.756200000000000011e-02,-4.562000000000000083e-03,1.076478345920090174e+00,1.009362746169187552e+01,-9.438723154357320233e-02
2.165576012219908250e+15,-6.071499999999999814e-02,5.609100000000000197e-02,-2.426000000000000205e-03,1.123374240933580293e+00,1.009158372210573518e+01,-6.799962478619799716e-03
2.165576017163755750e+15,-5.964699999999999863e-02,6.460599999999999676e-02,-5.615000000000000199e-03,1.154266407667468908e+00,1.009595451866198168e+01,5.646737083664379875e-02
2.165576022107603000e+15,-5.325300000000000172e-02,7.206700000000000605e-02,-8.819999999999999715e-03,1.186230016164739665e+00,1.011235355442613759e+01,7.850955616769690615e-02
2.165576027051451250e+15,-4.367100000000000148e-02,7.632400000000000295e-02,-1.095600000000000046e-02,1.224404185517030452e+00,1.010885096283744922e+01,4.118111066723730007e-02
2.165576031964780750e+15,-3.834499999999999714e-02,7.418800000000000394e-02,-1.200900000000000058e-02,1.246348714129114077e+00,1.007948071541703960e+01,-4.767099676309140277e-02
2.165576036908629000e+15,-3.620899999999999813e-02,6.886299999999999366e-02,-1.200900000000000058e-02,1.263776389086193497e+00,1.006555538892478197e+01,-1.269966855977368025e-01
2.165576041852476000e+15,-3.302000000000000074e-02,6.353799999999999726e-02,-1.200900000000000058e-02,1.278085962539293519e+00,1.005900326043665949e+01,-2.112699731480363052e-01
2.165576046796324250e+15,-3.088400000000000173e-02,5.395500000000000296e-02,-1.414499999999999959e-02,1.258393536750118891e+00,1.004300938876336780e+01,-3.027845006053987986e-01
2.165576051740171750e+15,-3.408800000000000024e-02,5.075099999999999750e-02,-1.521300000000000083e-02,1.244831388924780846e+00,1.000701027740112359e+01,-3.578155558245317835e-01
2.165576056684019000e+15,-3.408800000000000024e-02,4.649400000000000061e-02,-1.628100000000000033e-02,1.233811242530361563e+00,9.954323893173878446e+00,-4.218991229441363955e-01
2.165576061627867250e+15,-3.408800000000000024e-02,4.437300000000000272e-02,-1.733399999999999871e-02,1.244390981746000380e+00,9.915319462756743363e+00,-5.003646301811867092e-01
2.165576066510679250e+15,-3.302000000000000074e-02,4.437300000000000272e-02,-1.733399999999999871e-02,1.247861626353830466e+00,9.883166071140767173e+00,-5.644062149251292126e-01
2.165576071485045000e+15,-3.195200000000000123e-02,4.009999999999999676e-02,-1.733399999999999871e-02,1.238395091972524620e+00,9.843169102460091580e+00,-5.840133861157381645e-01
2.165576076428892000e+15,-3.195200000000000123e-02,3.797899999999999887e-02,-1.947000000000000119e-02,1.259529885923047710e+00,9.815561964280851370e+00,-5.633791319365264449e-01
2.165576081372740250e+15,-2.981599999999999875e-02,3.584299999999999986e-02,-2.053800000000000070e-02,1.263912333180955416e+00,9.817702463084019726e+00,-5.553468333915201338e-01
2.165576086316587750e+15,-2.555800000000000086e-02,3.265400000000000247e-02,-2.160600000000000021e-02,1.237379221989025613e+00,9.830769500080705825e+00,-5.565963703435057308e-01
2.165576091229918000e+15,-2.342199999999999838e-02,3.158600000000000296e-02,-2.160600000000000021e-02,1.224460999982700082e+00,9.853145427666369471e+00,-5.690895707151769622e-01
2.165576096173764750e+15,-2.449000000000000135e-02,2.732800000000000160e-02,-2.053800000000000070e-02,1.224032851945458633e+00,9.875762461691877547e+00,-5.723957787656049900e-01
2.165576101117612750e+15,-2.662700000000000136e-02,2.732800000000000160e-02,-2.053800000000000070e-02,1.235202666819044559e+00,9.878860703654320119e+00,-5.546785739126688375e-01
2.165576106061461000e+15,-2.981599999999999875e-02,2.519199999999999912e-02,-2.160600000000000021e-02,1.249708926002174758e+00,9.856124592332532686e+00,-5.351916294950815889e-01
2.165576111005308000e+15,-2.981599999999999875e-02,2.519199999999999912e-02,-2.479599999999999860e-02,1.253360277871463202e+00,9.853024276176629570e+00,-5.175737791436506585e-01
2.165576115949156250e+15,-2.769500000000000087e-02,2.838099999999999998e-02,-2.479599999999999860e-02,1.254570055577962640e+00,9.855510073993375642e+00,-4.940247034929067804e-01
2.165576120893004000e+15,-2.662700000000000136e-02,2.625999999999999862e-02,-2.693200000000000108e-02,1.237632647910493988e+00,9.835802610913807698e+00,-4.944176112726362260e-01
2.165576125836851000e+15,-2.769500000000000087e-02,2.519199999999999912e-02,-3.012099999999999847e-02,1.201442206811214053e+00,9.808432279991068370e+00,-5.039425740272706067e-01
2.165576130780699250e+15,-2.449000000000000135e-02,2.625999999999999862e-02,-3.118900000000000144e-02,1.155752703327044051e+00,9.805382889005485936e+00,-4.849513145636759059e-01
2.165576135724547250e+15,-2.236899999999999999e-02,2.732800000000000160e-02,-3.012099999999999847e-02,1.139839351923643385e+00,9.815796296345679295e+00,-5.146551116850679453e-01
2.165576140668394000e+15,-2.023300000000000098e-02,2.944899999999999948e-02,-3.118900000000000144e-02,1.134635927198192062e+00,9.821003629300825821e+00,-5.881771425452688717e-01
