# timestamp,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
1.917663617220120750e+15,-5.804399999999999837e-02,4.310599999999999848e-02,3.153999999999999859e-02,7.838576293475506551e-01,9.883506240457482050e+00,-9.671402404574818146e-01
1.917663622163968750e+15,-6.018099999999999838e-02,4.203799999999999898e-02,3.367599999999999760e-02,8.005043890861935907e-01,9.869579610909356759e+00,-9.748579260066247976e-01
1.917663627107816750e+15,-5.804399999999999837e-02,3.991700000000000109e-02,3.367599999999999760e-02,8.100049444220372985e-01,9.854666277732851754e+00,-9.952485372432567923e-01
1.917663632021147250e+15,-6.018099999999999838e-02,4.310599999999999848e-02,3.793300000000000144e-02,8.179647138158845365e-01,9.842198286218716063e+00,-1.003215285905485699e+00
1.917663636964994000e+15,-6.018099999999999838e-02,4.524199999999999749e-02,3.686500000000000193e-02,8.382923314969091821e-01,9.820676946374554461e+00,-9.880280016948339572e-01
1.917663641908842000e+15,-6.124899999999999789e-02,4.843100000000000183e-02,3.793300000000000144e-02,8.427352221504382790e-01,9.830154407667468064e+00,-9.895029445834500059e-01
1.917663646852690000e+15,-6.443799999999999528e-02,4.629500000000000282e-02,4.112199999999999883e-02,8.221591294143751893e-01,9.846315481499431144e+00,-9.671677959016944381e-01
1.917663651796536750e+15,-6.550599999999999479e-02,4.950000000000000233e-02,4.432699999999999835e-02,8.123298144847524993e-01,9.835308575722104152e+00,-9.371730195544075714e-01
1.917663656709867250e+15,-6.764199999999999380e-02,4.950000000000000233e-02,4.219099999999999934e-02,8.277975707324767285e-01,9.809278143727571120e+00,-9.390891424742487947e-01
1.917663661684232750e+15,-6.869500000000000606e-02,4.950000000000000233e-02,4.219099999999999934e-02,8.480635222213241953e-01,9.816818897230321639e+00,-9.499070371971020110e-01
1.917663666628080000e+15,-7.083100000000000507e-02,5.161999999999999922e-02,4.432699999999999835e-02,8.347964472686958404e-01,9.846199053578722271e+00,-9.708824420907443686e-01
1.917663671541410000e+15,-7.296800000000000508e-02,5.161999999999999922e-02,4.644800000000000317e-02,8.177948572298218144e-01,9.844251572072302281e+00,-9.726847148424796474e-01
1.917663676485258000e+15,-7.508900000000000297e-02,4.950000000000000233e-02,4.965200000000000169e-02,8.340325928212194428e-01,9.842663981584587773e+00,-9.572595924983939852e-01
1.917663681398588000e+15,-7.615700000000000247e-02,4.950000000000000233e-02,4.965200000000000169e-02,8.487395713416359122e-01,9.857759713815884339e+00,-9.464371431353073572e-01
1.917663686342436000e+15,-7.722500000000000198e-02,4.950000000000000233e-02,4.965200000000000169e-02,8.775088151735247477e-01,9.852658147991199655e+00,-9.512718890054872034e-01
1.917663691255766000e+15,-8.041399999999999937e-02,4.843100000000000183e-02,4.751600000000000268e-02,8.763578582391168270e-01,9.859473284913489621e+00,-9.606301427182786234e-01
1.917663696199612750e+15,-8.254999999999999838e-02,4.736300000000000232e-02,4.858400000000000218e-02,8.571070374607062670e-01,9.906324217419955502e+00,-9.674946289695047774e-01
1.917663701173979250e+15,-8.468599999999999739e-02,4.736300000000000232e-02,5.284099999999999908e-02,8.634448534068462910e-01,9.919902275143606118e+00,-9.558813669613374087e-01
1.917663706117826000e+15,-8.680699999999999528e-02,4.736300000000000232e-02,5.390899999999999859e-02,8.567208166043568385e-01,9.919024554426140838e+00,-9.292634280456090190e-01
1.917663711061674000e+15,-8.894299999999999429e-02,4.950000000000000233e-02,5.497699999999999809e-02,8.494398148462493081e-01,9.910362759066419613e+00,-9.270710741952423728e-01
1.917663716005522000e+15,-8.894299999999999429e-02,5.056800000000000184e-02,5.390899999999999859e-02,8.793979633305878396e-01,9.920019166935755806e+00,-9.167733701460886175e-01
1.917663720949368750e+15,-9.106400000000000605e-02,4.629500000000000282e-02,5.177299999999999958e-02,8.910225383081231687e-01,9.957305034024313883e+00,-8.992129821404263312e-01
1.917663725893216750e+15,-9.213300000000000656e-02,4.524199999999999749e-02,5.072000000000000119e-02,8.800227406870113622e-01,9.975343666689186151e+00,-8.829349998341372574e-01
1.917663730806547250e+15,-9.640500000000000458e-02,4.203799999999999898e-02,5.072000000000000119e-02,9.043291414649535787e-01,9.985168570993808501e+00,-8.690581430834077858e-01
1.917663735750395250e+15,-9.959400000000000197e-02,4.096999999999999947e-02,5.284099999999999908e-02,9.437450743206505788e-01,1.001528970401314922e+01,-8.550710554165500410e-01
1.917663740694242000e+15,-1.017300000000000010e-01,4.096999999999999947e-02,5.177299999999999958e-02,9.450534276675631729e-01,1.006689688422821405e+01,-8.323901872100815114e-01
1.917663745638090000e+15,-1.017300000000000010e-01,3.778100000000000208e-02,4.965200000000000169e-02,9.689537411756995455e-01,1.010656866685504873e+01,-8.279520741592378830e-01
1.917663750581938000e+15,-1.027829999999999994e-01,3.671300000000000258e-02,4.858400000000000218e-02,1.008451629822356921e+00,1.011933762965649386e+01,-8.015310736660997692e-01
1.917663755525784750e+15,-1.027829999999999994e-01,3.778100000000000208e-02,4.751600000000000268e-02,1.024227203043500456e+00,1.013289185020389915e+01,-7.797109072190138157e-01
1.917663760439115250e+15,-1.049189999999999984e-01,3.671300000000000258e-02,4.539499999999999785e-02,1.035326571045706245e+00,1.011992985825641611e+01,-7.838092855576563878e-01
1.917663765382963250e+15,-1.070559999999999984e-01,3.671300000000000258e-02,4.325899999999999884e-02,1.068116241094993146e+00,1.011381718531961660e+01,-7.857672407361633304e-01
1.917663770326811250e+15,-1.081239999999999979e-01,3.352399999999999824e-02,4.007000000000000145e-02,1.104401111321788198e+00,1.013520390758676193e+01,-7.525270180881369342e-01
1.917663775270658000e+15,-1.091769999999999963e-01,3.457600000000000257e-02,3.579700000000000243e-02,1.127372517012156905e+00,1.012822355790925677e+01,-7.239321301949676046e-01
1.917663780214506000e+15,-1.059879999999999989e-01,3.457600000000000257e-02,3.686500000000000193e-02,1.134162129611792302e+00,1.011788781484625055e+01,-7.243045370818439466e-01
1.917663785158354000e+15,-1.049189999999999984e-01,3.352399999999999824e-02,3.472900000000000292e-02,1.115961370146088649e+00,1.011760775923228195e+01,-7.034900552506873073e-01
1.917663790102200750e+15,-1.017300000000000010e-01,3.564500000000000307e-02,3.153999999999999859e-02,1.095992167655674088e+00,1.010370500169483421e+01,-6.840897595425182720e-01
1.917663795046048750e+15,-9.852600000000000247e-02,3.457600000000000257e-02,3.047199999999999909e-02,1.116408333669643538e+00,1.008593468507304358e+01,-6.784393147610929820e-01
1.917663799989896750e+15,-9.745800000000000296e-02,2.819800000000000084e-02,2.940399999999999958e-02,1.119384888678211842e+00,1.008471877784511150e+01,-6.750342407361633601e-01
1.917663804903227250e+15,-9.106400000000000605e-02,2.606199999999999836e-02,2.407799999999999871e-02,1.112193856899292399e+00,1.009778071381588482e+01,-6.747739999999999849e-01
1.917663809816556750e+15,-8.573899999999999577e-02,1.859999999999999848e-02,2.302600000000000133e-02,1.125706285209420177e+00,1.007323800160115645e+01,-6.535688582218169840e-01
1.917663814760404750e+15,-8.148199999999999887e-02,9.017999999999999974e-03,2.088900000000000132e-02,1.111836069485159895e+00,1.006303933621914481e+01,-6.610355605877366036e-01
1.917663819704252000e+15,-7.722500000000000198e-02,4.879999999999999898e-04,2.195700000000000082e-02,1.086405388763368229e+00,1.006542301841986209e+01,-6.725326480719067135e-01
1.917663824648100000e+15,-7.296800000000000508e-02,-9.093999999999999653e-03,2.088900000000000132e-02,1.123593259837681213e+00,1.005913085184293543e+01,-6.736987778495617807e-01
