# timestamp,pos_x,pos_y,pos_z,ori_w,ori_x,ori_y,ori_z
2.236161288882980500e+15,-2.180800000000000100e-02,3.906000000000000184e-03,7.452000000000000290e-03,6.523854246607867502e-01,7.569143324766616221e-01,-1.782798427748683023e-02,3.397597003656560588e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.236161293796311250e+15,-2.188899999999999874e-02,4.040000000000000188e-03,7.518000000000000377e-03,6.524173787798003277e-01,7.568875088945280494e-01,-1.783836457920667806e-02,3.396166348985074634e-02,-1.648576241271524842e-02,2.727274275683833071e-02,1.343284344739800046e-02
2.236161298740159250e+15,-2.196999999999999995e-02,4.176000000000000024e-03,7.583999999999999596e-03,6.524478540004156057e-01,7.568613860361915746e-01,-1.784801122981799493e-02,3.395157400177495344e-02,-1.638399845679051198e-02,2.750893568053671551e-02,1.334992466849561736e-02
2.236161303684006000e+15,-2.205199999999999869e-02,4.314000000000000126e-03,7.649999999999999682e-03,6.524819102693869555e-01,7.568324224759074292e-01,-1.785771577057471138e-02,3.393800555907355854e-02,-1.658627472946230461e-02,2.791348673982725626e-02,1.334992844078695604e-02
2.236161308627854000e+15,-2.213400000000000090e-02,4.453999999999999626e-03,7.715999999999999769e-03,6.525229490157846701e-01,7.567976646565135468e-01,-1.786042505374840772e-02,3.392876583579940153e-02,-1.658627004267701488e-02,2.831802202408184588e-02,1.334992466849579257e-02
2.236161313571702250e+15,-2.221499999999999864e-02,4.593999999999999993e-03,7.781999999999999855e-03,6.525768080410563332e-01,7.567515264444755196e-01,-1.786193136264424552e-02,3.391123879385737894e-02,-1.638399845678981115e-02,2.831802202408201935e-02,1.334992466849579257e-02
2.236161318515549000e+15,-2.229700000000000085e-02,4.735999999999999759e-03,7.846999999999999809e-03,6.526425039486671853e-01,7.566956036412020303e-01,-1.787346045740040301e-02,3.390312946854795451e-02,-1.658627472946300890e-02,2.872257331199609340e-02,1.314765679774470425e-02
2.236161323428879000e+15,-2.237899999999999959e-02,4.878000000000000391e-03,7.912999999999999895e-03,6.527104144882260872e-01,7.566375186406327780e-01,-1.788292533702728893e-02,3.388868300844805059e-02,-1.668929192546558110e-02,2.890096894409950601e-02,1.343284472049691147e-02
2.236161328372727250e+15,-2.246199999999999933e-02,5.020000000000000157e-03,7.978000000000000716e-03,6.527820409905467081e-01,7.565765932580230668e-01,-1.789247879171596001e-02,3.386227344414138862e-02,-1.678854162856281695e-02,2.872256519585449780e-02,1.314765308260964181e-02
2.236161333316575250e+15,-2.254400000000000154e-02,5.161999999999999922e-03,8.042999999999999802e-03,6.528478948314766495e-01,7.565204459706310613e-01,-1.788990343623941826e-02,3.384421480279292682e-02,-1.658627004267701488e-02,2.872256519585449780e-02,1.314765308260928967e-02
2.236161338260422000e+15,-2.262799999999999881e-02,5.303999999999999687e-03,8.108000000000000623e-03,6.529030979473761098e-01,7.564735617434203974e-01,-1.788928466146638696e-02,3.383094462348779086e-02,-1.699081801554646123e-02,2.872257331199609340e-02,1.314765679774487946e-02
2.236161343204270000e+15,-2.271199999999999955e-02,5.446999999999999585e-03,8.172999999999999710e-03,6.529680758662440576e-01,7.564175290418919673e-01,-1.789374104783658659e-02,3.382350549701251818e-02,-1.699081321444931639e-02,2.892483678174082376e-02,1.314765308260928967e-02
2.236161348148117750e+15,-2.279600000000000029e-02,5.589000000000000218e-03,8.238000000000000531e-03,6.530266775608891683e-01,7.563671079165927846e-01,-1.789385750531896635e-02,3.381807109294127089e-02,-1.699081481481496542e-02,2.872256790123469544e-02,1.314765432098781960e-02
2.236161353061447750e+15,-2.288000000000000103e-02,5.730999999999999983e-03,8.302000000000000351e-03,6.530851864622724268e-01,7.563161032370959713e-01,-1.790174188617382756e-02,3.381832088977221318e-02,-1.709634782608710629e-02,2.890096894409933254e-02,1.302578881987574017e-02
2.236161358005295000e+15,-2.296499999999999930e-02,5.873999999999999881e-03,8.368000000000000438e-03,6.531374563709850811e-01,7.562715186520042598e-01,-1.791166889237644222e-02,3.381211429977193372e-02,-1.719308803917066197e-02,2.892484223060532572e-02,1.334992718335633113e-02
2.236161362918624750e+15,-2.304900000000000004e-02,6.016999999999999779e-03,8.432999999999999524e-03,6.531931223280253995e-01,7.562226789134913751e-01,-1.792163536123669854e-02,3.381374090127031717e-02,-1.709634944639511905e-02,2.910449965279141363e-02,1.322931802399592016e-02
2.236161367892991250e+15,-2.313499999999999931e-02,6.160999999999999810e-03,8.500000000000000611e-03,6.532510557996418221e-01,7.561736969359096339e-01,-1.792315100248526027e-02,3.380617938440716452e-02,-1.728863318152856071e-02,2.894840904814109661e-02,1.346905143212142122e-02
2.236161372836838000e+15,-2.322000000000000106e-02,6.304999999999999841e-03,8.566000000000000697e-03,6.533004356353506736e-01,7.561304015296943515e-01,-1.792455592427838473e-02,3.380413926613029529e-02,-1.719308965858959079e-02,2.912711659808060044e-02,1.334992844078695604e-02
2.236161377780686250e+15,-2.330499999999999933e-02,6.450000000000000004e-03,8.633000000000000049e-03,6.533414744883840886e-01,7.560955987388318089e-01,-1.792443715759184375e-02,3.379488931455060241e-02,-1.719308480033511846e-02,2.932937995351347568e-02,1.355219625438194332e-02
2.236161382724533750e+15,-2.340199999999999919e-02,6.594000000000000035e-03,8.697999999999999135e-03,6.533860019697366184e-01,7.560572142916830440e-01,-1.792224602991121518e-02,3.378780881017839910e-02,-1.962034567901231943e-02,2.912711111111111750e-02,1.314765432098746918e-02
2.236161387668381000e+15,-2.350000000000000006e-02,6.740000000000000331e-03,8.762999999999999956e-03,6.534361027511486064e-01,7.560145671531792733e-01,-1.792010723024672902e-02,3.378506016358068242e-02,-1.982261915104439887e-02,2.953165710257614832e-02,1.314765555936623330e-02
2.236161392612228750e+15,-2.359800000000000092e-02,6.886999999999999893e-03,8.828000000000000777e-03,6.534832229834413031e-01,7.559734338376238316e-01,-1.792356613886392225e-02,3.379218522995469653e-02,-1.982261728395079067e-02,2.973392592592583733e-02,1.314765432098781960e-02
2.236161397556076750e+15,-2.369500000000000078e-02,7.034999999999999587e-03,8.892999999999999863e-03,6.535267395750077313e-01,7.559351861421665930e-01,-1.792979009304351834e-02,3.380421350418999493e-02,-1.962034383097103346e-02,2.993619471117228009e-02,1.314765308260928967e-02
2.236161402499924000e+15,-2.379200000000000065e-02,7.184000000000000281e-03,8.958999999999999950e-03,6.535725186203151793e-01,7.558953596969759658e-01,-1.792617168041560349e-02,3.380704849259302813e-02,-1.962034752705394888e-02,3.013847197454697091e-02,1.334992718335633113e-02
2.236161407413254000e+15,-2.388900000000000051e-02,7.334000000000000241e-03,9.024000000000000771e-03,6.536147641724706636e-01,7.558590698299663124e-01,-1.792178735061589201e-02,3.381053185534366179e-02,-1.974221118012419590e-02,3.052919254658384429e-02,1.322931677018650276e-02
2.236161412357102250e+15,-2.398600000000000038e-02,7.485999999999999599e-03,9.090000000000000857e-03,6.536627802821418642e-01,7.558171037265319914e-01,-1.791752386194112034e-02,3.380562079817894805e-02,-1.962034383097103346e-02,3.074528105471741046e-02,1.334992466849579257e-02
2.236161417300949750e+15,-2.408300000000000024e-02,7.638999999999999957e-03,9.155999999999999209e-03,6.537156986718375418e-01,7.557717082527998231e-01,-1.792108624010224638e-02,3.380293747302509644e-02,-1.962034567901231943e-02,3.094755555555562740e-02,1.334992592592559174e-02
2.236161422244796500e+15,-2.417899999999999910e-02,7.792999999999999580e-03,9.223000000000000295e-03,6.537672058336096992e-01,7.557269237198809275e-01,-1.791827420989205999e-02,3.380020867510846738e-02,-1.941807773205350002e-02,3.114983302850278177e-02,1.355220008382938476e-02
