# timestamp,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
8.575161373205700000e+13,1.501500000000000057e-02,5.004999999999999900e-03,-2.563000000000000174e-03,7.288523703435056955e-01,9.990334889005488606e+00,8.343705000807063454e-01
8.575161867590500000e+13,1.713599999999999846e-02,6.058000000000000017e-03,-2.563000000000000174e-03,7.403771509585551636e-01,9.976001680671549465e+00,8.300241091872382349e-01
8.575162358923500000e+13,1.713599999999999846e-02,5.004999999999999900e-03,-4.700000000000000185e-03,7.500609999999999777e-01,9.956691284567085631e+00,8.086852812235285626e-01
8.575162853308200000e+13,1.608300000000000007e-02,5.004999999999999900e-03,-3.631999999999999812e-03,7.638135186979858604e-01,9.946654592498394010e+00,7.938687036543194964e-01
8.575163347693000000e+13,1.713599999999999846e-02,2.869000000000000022e-03,-4.700000000000000185e-03,7.716081851537506253e-01,9.942674481499430783e+00,7.903778518429369626e-01
8.575163842077800000e+13,1.608300000000000007e-02,-3.359999999999999814e-04,-4.700000000000000185e-03,7.701625741476222364e-01,9.943353425852375693e+00,7.884960922965456032e-01
8.575164336462500000e+13,1.713599999999999846e-02,-3.359999999999999814e-04,-4.700000000000000185e-03,7.700744259214684639e-01,9.941724518500569374e+00,7.857589444220371977e-01
8.575164827795500000e+13,1.608300000000000007e-02,-3.359999999999999814e-04,-4.700000000000000185e-03,7.845307135372547869e-01,9.952335999408139955e+00,7.848249999827001666e-01
8.575165322180300000e+13,1.501500000000000057e-02,-3.524999999999900175e-03,-3.631999999999999812e-03,7.825022405703007111e-01,9.952466685073044772e+00,7.857717592682865737e-01
8.575165816565100000e+13,1.394699999999999933e-02,-2.456999999999999983e-03,-2.563000000000000174e-03,7.810637425175173121e-01,9.941965128741239610e+00,7.677234589662664810e-01
8.575166310949800000e+13,1.180999999999999932e-02,-1.389000000000000044e-03,-1.495000000000000018e-03,7.937115000851563407e-01,9.932377925840764732e+00,7.484598332616617666e-01
8.575166805334600000e+13,1.180999999999999932e-02,2.868999999999899842e-03,6.260000000000000373e-04,7.944277036498694766e-01,9.940246574239944621e+00,7.643134076674686916e-01
8.575167299719400000e+13,1.180999999999999932e-02,6.057999999999900270e-03,-2.562999999999899994e-03,7.803734791143415173e-01,9.956894834887487278e+00,7.660382379284795817e-01
8.575167794104100000e+13,1.075699999999999920e-02,8.193999999999999895e-03,-1.495000000000000018e-03,7.649991665724755752e-01,9.948506092413238022e+00,7.498219258407621268e-01
8.575168288488900000e+13,8.621000000000000191e-03,1.138300000000000076e-02,-4.270000000000000249e-04,7.352481478297876460e-01,9.936933518500568496e+00,7.360451109945127524e-01
8.575168779821900000e+13,8.621000000000000191e-03,1.245100000000000026e-02,-1.495000000000000018e-03,7.147502858362861922e-01,9.926679286184116435e+00,7.294159999999999533e-01
8.575169274206700000e+13,8.621000000000000191e-03,1.245100000000000026e-02,6.260000000000000373e-04,7.181112037710302154e-01,9.909785777647696747e+00,7.438516668550488875e-01
8.575169768591400000e+13,7.552999999999999818e-03,1.245100000000000026e-02,6.260000000000000373e-04,7.439260340243134539e-01,9.906515295731036730e+00,7.696813868171891171e-01
8.575170262976200000e+13,8.621000000000000191e-03,1.033000000000000064e-02,6.260000000000000373e-04,7.513041109945127749e-01,9.907176370339055183e+00,7.726472591515758381e-01
8.575170754309200000e+13,9.688999999999999696e-03,1.033000000000000064e-02,1.693999999999999976e-03,7.429658572298217800e-01,9.912231428223627461e+00,7.641358572644214586e-01
8.575171248694000000e+13,1.180999999999999932e-02,8.193999999999999895e-03,1.693999999999999976e-03,7.612708335889372124e-01,9.918733481499430127e+00,7.829555558245318014e-01
8.575172237463500000e+13,1.608300000000000007e-02,1.801000000000000083e-03,-1.495000000000000018e-03,7.853085928572237640e-01,9.919723166572474327e+00,7.877687220697319193e-01
8.575172728796500000e+13,2.034000000000000044e-02,-2.456999999999899802e-03,1.693999999999999976e-03,8.065099996867705068e-01,9.919843428292827170e+00,7.927795707324767349e-01
8.575173223181300000e+13,2.247599999999999945e-02,-4.592999999999999861e-03,2.762000000000000132e-03,8.087181851537507127e-01,9.933568037162549658e+00,8.081905926598066392e-01
8.575173717566000000e+13,2.459700000000000081e-02,-4.592999999999999861e-03,3.830000000000000071e-03,7.962790570151139224e-01,9.956164960844459344e+00,8.092702225979080399e-01
8.575174211950800000e+13,2.566500000000000031e-02,-4.592999999999999861e-03,2.762000000000000132e-03,7.876928518429369142e-01,9.962135222150438452e+00,7.934920924132375930e-01
8.575174703283800000e+13,2.140799999999999995e-02,-5.661000000000000233e-03,1.693999999999999976e-03,7.858168572125219242e-01,9.954975714442344525e+00,7.918395709938066407e-01
8.575175200720300000e+13,1.927200000000000094e-02,-6.714000000000000350e-03,1.693999999999999976e-03,7.809884788040282189e-01,9.964062336594720293e+00,7.965237056468513765e-01
8.575175692053300000e+13,2.034000000000000044e-02,-4.592999999999999861e-03,2.762000000000000132e-03,7.778580000172998776e-01,9.977554428310536849e+00,7.843151434139371547e-01
8.575176186438100000e+13,2.034000000000000044e-02,-2.456999999999999983e-03,1.693999999999999976e-03,7.762280925746504190e-01,9.970748055416549960e+00,7.877932779302680988e-01
8.575176680822900000e+13,1.927200000000000094e-02,-2.456999999999999983e-03,6.260000000000000373e-04,7.834505556631190526e-01,9.953226962837449676e+00,7.964630000000000321e-01
8.575177175207600000e+13,1.927200000000000094e-02,-1.389000000000000044e-03,6.260000000000000373e-04,7.926579625392937700e-01,9.950558443832303368e+00,8.009218327223718292e-01
8.575177666540600000e+13,1.820400000000000143e-02,2.868999999999899842e-03,-2.563000000000000174e-03,7.829891434658368121e-01,9.934376429563451794e+00,7.929471434312370670e-01
8.575178163977200000e+13,2.140799999999999995e-02,3.937000000000000395e-03,-4.700000000000000185e-03,7.622785328636855207e-01,9.922860037042308790e+00,7.768911834806686567e-01
8.575178655310200000e+13,2.247599999999999945e-02,3.937000000000000395e-03,-3.631999999999999812e-03,7.543419999654003005e-01,9.926849142770180379e+00,7.545581437098668465e-01
8.575179152746700000e+13,2.459700000000000081e-02,3.937000000000000395e-03,-3.631999999999999812e-03,7.672772997100132386e-01,9.930893907774560603e+00,7.568340786751676097e-01
8.575179644079700000e+13,2.459700000000000081e-02,5.004999999999999900e-03,-3.631999999999999812e-03,7.681928575603511611e-01,9.933261999982699209e+00,7.499435723336311810e-01
