# timestamp,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
3.902878553386691000e+15,8.682000000000000481e-03,-1.162700000000000018e-02,2.991000000000000169e-03,1.654535928212194085e-01,9.885754555658669673e+00,1.155071722231144626e+00
3.902878558300021000e+15,7.614000000000000108e-03,-1.162700000000000018e-02,8.540000000000000499e-04,1.688777147728728889e-01,9.886830143100707957e+00,1.158316714146413906e+00
3.902878563243869000e+15,5.492999999999999619e-03,-1.162700000000000018e-02,1.923000000000000013e-03,1.603220925746502989e-01,9.879805888844076733e+00,1.172055277930267980e+00
3.902878568187717000e+15,8.682000000000000481e-03,-1.055900000000000068e-02,2.991000000000000169e-03,1.610184818510767002e-01,9.890318762071519387e+00,1.169389904966719129e+00
3.902878573101047000e+15,8.682000000000000481e-03,-1.268000000000000030e-02,2.991000000000000169e-03,1.622919999999999918e-01,9.895902141603352575e+00,1.165078286965459231e+00
3.902878578044894500e+15,7.614000000000000108e-03,-1.055900000000000068e-02,1.923000000000000013e-03,1.547325924939439989e-01,9.879761240570299918e+00,1.166434944422037212e+00
3.902878582988742500e+15,7.614000000000000108e-03,-1.162700000000000018e-02,1.923000000000000013e-03,1.532498704242120091e-01,9.869387851842935433e+00,1.182339018742688097e+00
3.902878587932590500e+15,7.614000000000000108e-03,-1.268000000000000030e-02,2.991000000000000169e-03,1.587112042205189033e-01,9.893618431252424017e+00,1.185123812670173526e+00
3.902878592845920000e+15,6.545999999999999736e-03,-1.162700000000000018e-02,1.923000000000000013e-03,1.574142854010852910e-01,9.902738284774626365e+00,1.195861430416147675e+00
3.902878597789767000e+15,6.545999999999999736e-03,-1.055900000000000068e-02,1.923000000000000013e-03,1.530473706524493882e-01,9.892379463433435660e+00,1.199488779143650818e+00
3.902878602733615000e+15,8.682000000000000481e-03,-1.162700000000000018e-02,8.539999999998999780e-04,1.601133149269556022e-01,9.894299444502744123e+00,1.201027889005487292e+00
3.902878607677463000e+15,7.614000000000000108e-03,-1.055900000000000068e-02,-1.265999999999900018e-03,1.606460739978251007e-01,9.902764592659808685e+00,1.198722110994512757e+00
3.902878612621310500e+15,7.614000000000000108e-03,-1.055900000000000068e-02,-1.979999999999999881e-04,1.618031659141150047e-01,9.915179313637336733e+00,1.214430219161515279e+00
3.902878617534640000e+15,9.749999999999999986e-03,-1.162700000000000018e-02,-1.265999999999999981e-03,1.569842861668155898e-01,9.916419000261329941e+00,1.220060143413937093e+00
3.902878622478488000e+15,1.081799999999999949e-02,-9.490999999999999437e-03,-1.979999999999999881e-04,1.534065370773939063e-01,9.909816611075218162e+00,1.208068703654319398e+00
3.902878627422336000e+15,9.749999999999999986e-03,-8.422999999999999932e-03,-1.265999999999999981e-03,1.550172777688552939e-01,9.927020685436323433e+00,1.215571370504918480e+00
3.902878632366183000e+15,1.400799999999999962e-02,-7.355000000000000426e-03,-3.402999999999900028e-03,1.551937221285366875e-01,9.931339390253581811e+00,1.235589424231170463e+00
3.902878637279513000e+15,1.293900000000000085e-02,-6.287000000000000054e-03,-3.403000000000000209e-03,1.485250003651291117e-01,9.903764858169918028e+00,1.236221429006193695e+00
3.902878642223361000e+15,1.400799999999999962e-02,-3.098000000000000059e-03,-1.979999999998999975e-04,1.489853519280932015e-01,9.906837352089503668e+00,1.212967944224620176e+00
3.902878647167209000e+15,1.400799999999999962e-02,-4.166000000000000432e-03,-2.334999999999999836e-03,1.481607962289697988e-01,9.928600740848423811e+00,1.211813703851736479e+00
3.902878652080539000e+15,1.400799999999999962e-02,-4.166000000000000432e-03,-3.403000000000000209e-03,1.549358566033625928e-01,9.925829286166816701e+00,1.201074000974695410e+00
3.902878657054904000e+15,1.507600000000000086e-02,-4.166000000000000432e-03,-3.403000000000000209e-03,1.632311288094057955e-01,9.888440032908519584e+00,1.185325257769182627e+00
3.902878662029269000e+15,1.400799999999999962e-02,-5.233999999999999937e-03,-2.334999999999999836e-03,1.589952211852166120e-01,9.876590851982715691e+00,1.184310999999999892e+00
3.902878666973117000e+15,1.187099999999999961e-02,-5.233999999999999937e-03,-2.334999999999999836e-03,1.622356852704613939e-01,9.899564389086192406e+00,1.174351388758918091e+00
3.902878671916965000e+15,1.081799999999999949e-02,-5.233999999999999937e-03,-1.265999999999999981e-03,1.626165545936190948e-01,9.887753013559885673e+00,1.161802221111211564e+00
3.902878676860812000e+15,7.614000000000000108e-03,-3.098000000000000059e-03,-3.402999999999900028e-03,1.538006480763567108e-01,9.876167777849559570e+00,1.148355962837449562e+00
3.902878681804660000e+15,8.682000000000000481e-03,-9.610000000000000486e-04,-3.403000000000000209e-03,1.569368334275244026e-01,9.892959574239943876e+00,1.167332907748175108e+00
3.902878686748508000e+15,7.614000000000000108e-03,-9.610000000000000486e-04,-2.334999999999999836e-03,1.530155350396159020e-01,9.903764907703454412e+00,1.200450910366764878e+00
3.902878691692355000e+15,7.614000000000000108e-03,2.227999999999999946e-03,-1.979999999998999975e-04,1.567849445834499922e-01,9.899975981418723592e+00,1.180067647749081239e+00
3.902878696636203000e+15,7.614000000000000108e-03,3.295999999999999885e-03,-2.334999999999999836e-03,1.499107590664195133e-01,9.885414481338015591e+00,1.180057796592249630e+00
3.902878701580051000e+15,8.682000000000000481e-03,2.227999999999999946e-03,-2.334999999999999836e-03,1.289868126701735895e-01,9.863172515485612024e+00,1.181764607855583016e+00
3.902878706493381000e+15,9.749999999999999986e-03,3.295999999999999885e-03,-2.334999999999999836e-03,1.274044303443896131e-01,9.853062000103799178e+00,1.152079565790614435e+00
3.902878711437228000e+15,8.682000000000000481e-03,2.227999999999999946e-03,-1.979999999998999975e-04,1.431037038517365134e-01,9.855717203735025578e+00,1.139946055577962580e+00
3.902878716381076000e+15,5.492999999999999619e-03,-9.609999999998999768e-04,-1.265999999999999981e-03,1.405264813380183997e-01,9.852688981418724623e+00,1.148096259348992954e+00
3.902878721324924000e+15,5.492999999999999619e-03,9.200000000000008139e-05,-1.979999999999999881e-04,1.361456859981710066e-01,9.859431372590414355e+00,1.133260977188614405e+00
3.902878726268771000e+15,4.425000000000000114e-03,-2.028999999999999988e-03,8.539999999998999780e-04,1.516656112770861098e-01,9.866739425921469575e+00,1.113318407340193161e+00
3.902878731182101000e+15,1.530000000000000056e-04,-2.028999999999999988e-03,-1.979999999998999975e-04,1.583642858535860010e-01,9.880506570715175130e+00,1.135148998694775146e+00
3.902878736125949000e+15,2.288999999999999802e-03,2.227999999999999946e-03,-1.979999999999999881e-04,1.621539260021747919e-01,9.881403962837449484e+00,1.176725222513717917e+00
3.902878741069797000e+15,2.288999999999999802e-03,-9.609999999998999768e-04,8.539999999998999780e-04,1.692307783681412103e-01,9.889386818070219576e+00,1.174053310671022032e+00
3.902878745983127000e+15,4.425000000000000114e-03,-9.610000000000000486e-04,-1.979999999998999975e-04,1.661375709067839934e-01,9.915305144353187217e+00,1.172775572751560968e+00
3.902878750926974500e+15,3.357000000000000175e-03,9.200000000000008139e-05,-1.265999999999999981e-03,1.588584634334354873e-01,9.909845317073727955e+00,1.204170885923047107e+00
3.902878755870822500e+15,5.492999999999999619e-03,2.227999999999999946e-03,-1.979999999999999881e-04,1.748639261680375034e-01,9.904139500085156200e+00,1.226414500080706294e+00
3.902878760814670500e+15,6.545999999999999736e-03,4.363999999999999824e-03,8.539999999998999780e-04,1.855370369966874988e-01,9.929601741009836502e+00,1.242346703851736622e+00
3.902878765758517000e+15,6.545999999999999736e-03,4.363999999999999824e-03,-3.403000000000000209e-03,1.908024063715967888e-01,9.924621836112040185e+00,1.248012611487977042e+00
3.902878770702365000e+15,9.749999999999999986e-03,3.295999999999999885e-03,-2.334999999999999836e-03,1.936606110752190912e-01,9.914385018581276299e+00,1.228785370146088907e+00
3.902878775646213000e+15,1.081799999999999949e-02,4.363999999999999824e-03,-2.334999999999999836e-03,1.923117592682865029e-01,9.933072389086193610e+00,1.221876926002174901e+00
