# timestamp,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
3.467855058883190000e+15,-8.484000000000000222e-03,3.823900000000000216e-02,7.950000000000000469e-03,-1.707564997534309070e-01,9.949336499753430374e+00,1.199299092413237622e+00
3.467855063827037000e+15,-6.348000000000000344e-03,3.930700000000000166e-02,7.950000000000000469e-03,-1.570795740272706020e-01,9.930158797003224791e+00,1.179142390253582029e+00
3.467855068770885000e+15,-6.348000000000000344e-03,4.142799999999999955e-02,1.008599999999999948e-02,-1.569914259214683916e-01,9.912937277602992481e+00,1.175186537081843952e+00
3.467855073714733000e+15,-5.295000000000000227e-03,4.035899999999999904e-02,1.115400000000000072e-02,-1.395519442201701987e-01,9.909526074159238362e+00,1.171208499914843548e+00
3.467855078658580000e+15,-5.295000000000000227e-03,4.035899999999999904e-02,1.220700000000000084e-02,-1.288682404574817975e-01,9.916776814484752123e+00,1.148497224670788075e+00
3.467855083571910000e+15,-4.226999999999999855e-03,4.142799999999999955e-02,1.008599999999999948e-02,-1.392957138331843980e-01,9.925739999634872746e+00,1.114713286758674871e+00
3.467855088515758000e+15,-3.158999999999999916e-03,4.249599999999999905e-02,1.008599999999999948e-02,-1.332468146488322014e-01,9.934213963003312386e+00,1.112038185351167829e+00
3.467855093459606000e+15,-3.158999999999999916e-03,4.142799999999999955e-02,1.008599999999999948e-02,-1.055986479104940035e-01,9.925172907259488753e+00,1.121475000000000000e+00
3.467855098403453000e+15,-3.158999999999999916e-03,4.142799999999999955e-02,9.017999999999999974e-03,-8.521935279287559672e-02,9.926723183820413965e+00,1.109789723823370711e+00
3.467855103316784000e+15,-1.021999999999999905e-03,3.930700000000000166e-02,5.828999999999999980e-03,-7.259942627423759953e-02,9.913936422411683935e+00,1.098382284878483661e+00
3.467855108260631000e+15,3.235000000000000028e-03,3.823900000000000216e-02,7.950000000000000469e-03,-7.038953708184389479e-02,9.903613018581275185e+00,1.084643722069732030e+00
3.467855113204479000e+15,4.303000000000000401e-03,3.823900000000000216e-02,6.882000000000000096e-03,-6.641092584076209449e-02,9.923333722433012483e+00,1.085600648273773894e+00
