# timestamp,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
3.418890126330740000e+14,-1.487699999999999960e-02,-1.644899999999999834e-02,3.601000000000000034e-03,-4.931955549725629967e-02,1.009650601877869214e+01,-5.698624073171339871e-02
3.418890175769220000e+14,-1.594500000000000084e-02,-1.538100000000000057e-02,-6.560000000000000076e-04,-5.253107415923789769e-02,1.011094724073616469e+01,-5.098083326166170243e-02
3.418890224902520000e+14,-1.806599999999999873e-02,-1.324499999999999983e-02,-6.560000000000000076e-04,-5.703300001729980084e-02,1.011103614283937802e+01,-3.938085752575130188e-02
3.418890274341000000e+14,-1.806599999999999873e-02,-1.431299999999999933e-02,1.464999999999999939e-03,-5.471936992710330072e-02,1.010338783163010312e+01,-2.205171970613159851e-02
3.418890323779470000e+14,-1.594500000000000084e-02,-1.431299999999999933e-02,1.464999999999999939e-03,-7.105316689975089972e-02,1.010336192600217409e+01,-5.138870262799299926e-03
3.418890373217950000e+14,-1.487699999999999960e-02,-1.112400000000000021e-02,2.533000000000000095e-03,-8.499675926828649530e-02,1.011078896300331209e+01,1.162837050936840061e-02
3.418890422656430000e+14,-1.380900000000000009e-02,-1.112400000000000021e-02,2.533000000000000095e-03,-8.860253770292640663e-02,1.012270965022097080e+01,1.300492452072240027e-02
3.418890472094900000e+14,-1.274100000000000059e-02,-7.919000000000000691e-03,1.464999999999999939e-03,-9.742250008515629389e-02,1.012194240730418926e+01,1.022162965649420045e-02
3.418890521533380000e+14,-1.168800000000000047e-02,-4.729999999999999830e-03,2.533000000000000095e-03,-1.046733889203308038e-01,1.013326005577982869e+01,3.168601877869219735e-02
3.418890570971860000e+14,-1.061999999999999923e-02,-4.730000000000000046e-04,2.533000000000000095e-03,-9.615062740958600640e-02,1.014635257414762215e+01,3.994331340775710004e-02
3.418890620105160000e+14,-1.061999999999999923e-02,5.949999999998999709e-04,1.464999999999999939e-03,-9.499700198317630184e-02,1.013737228289530812e+01,3.544414296373329942e-02
3.418890669543630000e+14,-7.415999999999999849e-03,1.662999999999999982e-03,-1.724000000000000055e-03,-9.128429618426779635e-02,1.014865835208950351e+01,2.986307399782510072e-02
3.418890718982110000e+14,-4.226999999999999855e-03,3.798999999999999860e-03,-6.560000000000000076e-04,-7.151266649176910017e-02,1.015014314799119965e+01,3.548761124108180259e-02
3.418890768115410000e+14,-5.295000000000000227e-03,5.919999999999999915e-03,-1.723999999999900092e-03,-7.935642766636880063e-02,1.013951085722982448e+01,3.296328621871520009e-02
3.418890817553890000e+14,-4.226999999999999855e-03,1.019300000000000067e-02,-1.724000000000000055e-03,-9.234681481024489824e-02,1.013376155549725688e+01,3.137092600217480237e-02
3.418890866992360000e+14,-2.089999999999999844e-03,1.231400000000000029e-02,-1.724000000000000055e-03,-8.075190896057260481e-02,1.011257722467078857e+01,1.371035486575530003e-02
3.418890916430840000e+14,-1.021999999999999905e-03,1.124600000000000079e-02,-2.792000000000000211e-03,-7.164966665763179698e-02,1.011581387058562420e+01,3.233351928093200142e-03
3.418890965869320000e+14,-1.021999999999999905e-03,1.231400000000000029e-02,-3.860000000000000150e-03,-8.625539214441700631e-02,1.012735966651759156e+01,1.100211185054869936e-02
3.418891015002620000e+14,3.099999999999999457e-05,1.657099999999999893e-02,-1.724000000000000055e-03,-8.721928467082719350e-02,1.012479685693432785e+01,4.656284809226100309e-03
3.418891064441090000e+14,1.098999999999999934e-03,1.870700000000000141e-02,-6.560000000000000076e-04,-7.265274168294440227e-02,1.013357036895761532e+01,7.612646829078599867e-03
3.418891113879570000e+14,1.098999999999999934e-03,1.977500000000000091e-02,-2.792000000000000211e-03,-5.793296283744969744e-02,1.015599781500766241e+01,1.234618515375059990e-02
3.418891163528820000e+14,3.244067706172300107e-03,1.871153385308610070e-02,-1.728533853086100004e-03,-3.798335745435529875e-02,1.017215084279290060e+01,9.517992752204300008e-03
3.418891212967290000e+14,5.370999999999999906e-03,1.977500000000000091e-02,-2.792000000000000211e-03,-3.898326714225629902e-02,1.015386907625393675e+01,2.530524531050220086e-02
3.418891262100590000e+14,8.559999999999999901e-03,1.870700000000000141e-02,-6.559999999999000441e-04,-4.318228588818579655e-02,1.013454128587088832e+01,3.167500029592960203e-02
3.418891311539070000e+14,1.174900000000000076e-02,1.870700000000000141e-02,3.970000000000000005e-04,-2.274922198902550041e-02,1.012879888884407364e+01,3.349750008070630225e-02
