# timestamp,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
4.063398671843593000e+15,1.325999999999999922e-02,-9.770000000000000039e-04,3.844999999999999894e-03,7.328150391555402487e-01,9.991247163841235235e+00,1.586044991525830117e-01
4.063398676787441000e+15,1.646399999999999947e-02,-9.770000000000000039e-04,3.844999999999999894e-03,7.502072966729559367e-01,1.000688757407853124e+01,1.618175185005686911e-01
4.063398681731289000e+15,1.965300000000000033e-02,1.144000000000000052e-03,3.844999999999999894e-03,7.729969074253496553e-01,1.001298392600217646e+01,1.693903149269556929e-01
4.063398686675136000e+15,2.391100000000000170e-02,6.469999999999900310e-03,4.912999999999999833e-03,7.582058540183382878e-01,1.003896388592304767e+01,1.688897416829444054e-01
4.063398691618984000e+15,2.711500000000000021e-02,1.074199999999999981e-02,2.776999999999999955e-03,7.365153887589181991e-01,1.007632688916690000e+01,1.431678330642446872e-01
4.063398696562832000e+15,2.818299999999999972e-02,1.286299999999999943e-02,2.776999999999999955e-03,7.287758148102450040e-01,1.006602009225182570e+01,1.261519444220371988e-01
4.063398701506679000e+15,2.497900000000000120e-02,1.393100000000000067e-02,2.776999999999999955e-03,7.037785774636634573e-01,1.006108223876264773e+01,1.114756685030908051e-01
4.063398706450527000e+15,2.179000000000000034e-02,1.499900000000000018e-02,5.981000000000000205e-03,6.885169630033123322e-01,1.005632342572405058e+01,1.001657036858737970e-01
4.063398711394375000e+15,2.179000000000000034e-02,1.393100000000000067e-02,3.844999999999999894e-03,6.894360925746503277e-01,1.001667446259533278e+01,8.677438872736370490e-02
4.063398716307705000e+15,2.179000000000000034e-02,1.179499999999999993e-02,1.709000000000000016e-03,6.962805710284064586e-01,9.998511285574956275e+00,9.230071353725470551e-02
4.063398721251552000e+15,1.965300000000000033e-02,1.179499999999999993e-02,1.709000000000000016e-03,7.142058502038999279e-01,9.969976041228420627e+00,1.112339803988675047e-01
4.063398726195400000e+15,1.858500000000000082e-02,9.674000000000000307e-03,1.709000000000000016e-03,7.227874259214684960e-01,9.929069647910495178e+00,1.215634445027436034e-01
4.063398731108729500e+15,1.646399999999999947e-02,6.470000000000000057e-03,2.776999999999999955e-03,7.245831427528783841e-01,9.890934572681459258e+00,9.820542992858199982e-02
4.063398736052577500e+15,1.539599999999999996e-02,7.538000000000000429e-03,1.709000000000000016e-03,7.274954814994312180e-01,9.841887221823162335e+00,9.125314831847579355e-02
4.063398740996425000e+15,1.325999999999999922e-02,9.674000000000000307e-03,-4.119999999999999856e-04,7.457020532006755076e-01,9.819882148054540849e+00,8.788485364029259561e-02
4.063398745940273000e+15,1.007100000000000009e-02,1.074199999999999981e-02,-4.119999999999999856e-04,7.436757590664195838e-01,9.820739185189756526e+00,6.754962949063149369e-02
4.063398750884121000e+15,9.003000000000000586e-03,1.074199999999999981e-02,-4.119999999999999856e-04,7.371794445027436415e-01,9.816873129575787615e+00,4.726938872736369951e-02
4.063398755827968000e+15,6.865999999999999708e-03,1.179499999999999993e-02,-4.119999999999999856e-04,7.346510748746876152e-01,9.816904536613289878e+00,3.155992682014630013e-02
4.063398760741299000e+15,1.540999999999900089e-03,1.393100000000000067e-02,-1.479999999999999979e-03,7.443365757089387413e-01,9.839724149123304286e+00,1.714428279150799830e-02
