# timestamp,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
4.667224956371000000e+12,-1.176499999999999942e-02,3.375199999999999728e-02,-5.936000000000000304e-03,3.607099258047576917e-01,1.002381366665763274e+01,8.993809814187248008e-01
4.667229900219000000e+12,-1.069600000000000065e-02,3.695699999999999680e-02,-7.003999999999999809e-03,3.545127592682865147e-01,1.001849098141872574e+01,8.896284999192936027e-01
4.667234844066000000e+12,-8.559999999999999901e-03,3.802500000000000324e-02,-7.003999999999999809e-03,3.588016846678305227e-01,1.000804674168294461e+01,8.781723527928756434e-01
4.667239757397000000e+12,-8.559999999999999901e-03,3.695699999999999680e-02,-7.003999999999999809e-03,3.516892826877087153e-01,1.000123585662107040e+01,8.959912927098322433e-01
4.667244701244000000e+12,-1.069600000000000065e-02,3.588899999999999729e-02,-5.936000000000000304e-03,3.346353887633681246e-01,1.001129770385173678e+01,9.042426850685943984e-01
4.667249645092000000e+12,-1.176499999999999942e-02,3.695699999999999680e-02,-5.936000000000000304e-03,3.240568518069324999e-01,1.002555692600217441e+01,8.893622591515758513e-01
4.667254588940000000e+12,-1.495400000000000028e-02,3.695699999999999680e-02,-9.140000000000000555e-03,3.410892634766002907e-01,1.002233259096488993e+01,8.846149077034544117e-01
4.667259532787000000e+12,-1.709000000000000102e-02,3.909300000000000275e-02,-9.140000000000000555e-03,3.473784443368809205e-01,1.000400481464883207e+01,8.849518518429368985e-01
4.667264446117000000e+12,-1.602200000000000152e-02,3.909300000000000275e-02,-9.140000000000000555e-03,3.474189996867704799e-01,1.002124914149955259e+01,8.882032855230567181e-01
4.667269389965000000e+12,-1.709000000000000102e-02,4.228200000000000014e-02,-1.020800000000000006e-02,3.406917220741819130e-01,1.002029768491163075e+01,8.934308148462493104e-01
4.667274333813000000e+12,-1.709000000000000102e-02,4.441799999999999915e-02,-9.140000000000000555e-03,3.257494985949200839e-01,9.994785386744371891e+00,8.904089804459968116e-01
4.667279277660000000e+12,-1.709000000000000102e-02,4.228200000000000014e-02,-9.140000000000000555e-03,3.308762223523052937e-01,9.982928555497256440e+00,8.868409999999999904e-01
4.667284221508000000e+12,-1.921099999999999891e-02,4.441799999999999915e-02,-9.140000000000000555e-03,3.417061111559254738e-01,9.977205185153749767e+00,8.961174630840187394e-01
4.667289165356000000e+12,-1.602200000000000152e-02,4.547099999999999753e-02,-5.936000000000000304e-03,3.394444063717991233e-01,9.995687985846039680e+00,8.981909804459967672e-01
