# timestamp,pos_x,pos_y,pos_z,ori_w,ori_x,ori_y,ori_z
4.667224956371000000e+12,1.884999999999999957e-03,-7.368600000000000150e-02,-3.168200000000000183e-02,7.403888236348974417e-01,6.720978399022233818e-01,-9.468997744427443131e-03,4.427998945223721172e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.667229900219000000e+12,1.912999999999999987e-03,-7.366899999999999837e-02,-3.167899999999999883e-02,7.404198084513080591e-01,6.720645199737320663e-01,-9.378605425814201535e-03,4.466689507070520371e-03,5.663604544431617878e-03,3.438617044834110532e-03,6.068147726182795835e-04
4.667234844066000000e+12,1.938999999999999968e-03,-7.365499999999999825e-02,-3.167699999999999683e-02,7.404450541791200990e-01,6.720382773205357818e-01,-9.289248371712521823e-03,4.509727864693557908e-03,5.259062426917908255e-03,2.831802845263515882e-03,4.045432636094747360e-04
4.667239757397000000e+12,1.962999999999999901e-03,-7.364099999999999813e-02,-3.167500000000000177e-02,7.404805907379043983e-01,6.720001033501893373e-01,-9.197424641129381406e-03,4.545648767266985413e-03,4.884669890605266088e-03,2.849390769519771945e-03,4.070558242161014819e-04
4.667244701244000000e+12,1.987000000000000051e-03,-7.362900000000000000e-02,-3.167400000000000077e-02,7.405149100781996951e-01,6.719637083885199313e-01,-9.103036773440764673e-03,4.578137655485536861e-03,4.854519163308872350e-03,2.427259581654041525e-03,2.022716318047373680e-04
4.667249645092000000e+12,2.007999999999999802e-03,-7.361700000000000188e-02,-3.167199999999999876e-02,7.405456275003833300e-01,6.719305377915082422e-01,-9.006288481505975163e-03,4.610385558352803059e-03,4.247703408323658981e-03,2.427259090470311118e-03,4.045431817455197223e-04
4.667254588940000000e+12,2.027999999999999855e-03,-7.360800000000000676e-02,-3.167099999999999776e-02,7.405833425294356953e-01,6.718895540487106466e-01,-8.914037784303996403e-03,4.646727357208280118e-03,4.045431817451161823e-03,1.820444317852031643e-03,2.022715908727598612e-04
4.667259532787000000e+12,2.046000000000000076e-03,-7.359899999999999776e-02,-3.166999999999999676e-02,7.406237759108063035e-01,6.718459574687989377e-01,-8.814960330884968887e-03,4.682645977025445827e-03,3.640889371811879913e-03,1.820444685907738214e-03,2.022716317675264653e-04
4.667264446117000000e+12,2.063000000000000164e-03,-7.359100000000000363e-02,-3.166900000000000270e-02,7.406632480403971819e-01,6.718033916526613414e-01,-8.718873981190256028e-03,4.721575714914993949e-03,3.459975210359741461e-03,1.628223628403379719e-03,2.035279535493632807e-04
4.667269389965000000e+12,2.077999999999999986e-03,-7.358299999999999563e-02,-3.166900000000000270e-02,7.407059669768387700e-01,6.717578110213231479e-01,-8.608760353188416037e-03,4.759238671892762618e-03,3.034073863088327348e-03,1.618172726982078889e-03,0.000000000000000000e+00
4.667274333813000000e+12,2.092999999999999809e-03,-7.357700000000000351e-02,-3.166800000000000170e-02,7.407468648976358594e-01,6.717134690431647570e-01,-8.495249940277171952e-03,4.799270490691398550e-03,3.034073863088327348e-03,1.213629545233751951e-03,2.022715908727598612e-04
4.667279277660000000e+12,2.106999999999999932e-03,-7.357099999999999751e-02,-3.166800000000000170e-02,7.407874476104858719e-01,6.716701398574798088e-01,-8.389729827878444901e-03,4.841545083830278706e-03,2.831802845263515882e-03,1.213629790828424154e-03,0.000000000000000000e+00
4.667284221508000000e+12,2.118999999999999790e-03,-7.356600000000000639e-02,-3.166800000000000170e-02,7.408357701047711963e-01,6.716184056298180050e-01,-8.282895479968466201e-03,4.888480571068110070e-03,2.427259090470661965e-03,1.011357954360992198e-03,0.000000000000000000e+00
4.667289165356000000e+12,2.129999999999999949e-03,-7.356200000000000239e-02,-3.166800000000000170e-02,7.408749657858271220e-01,6.715759823915123938e-01,-8.176723577591582526e-03,4.940944896231480588e-03,2.224987499598165240e-03,8.090863634910394446e-04,0.000000000000000000e+00
4.667294078686000000e+12,2.141000000000000108e-03,-7.355899999999999939e-02,-3.166900000000000270e-02,7.409068561427465394e-01,6.715408307568915269e-01,-8.075209819080719775e-03,4.996580625015900612e-03,2.238807489056324294e-03,6.105838606523265790e-04,-2.035279535507755354e-04
4.667299022533000000e+12,2.150000000000000001e-03,-7.355499999999999539e-02,-3.166900000000000270e-02,7.409346270810910351e-01,6.715107051109298064e-01,-7.978737977482608379e-03,5.052807069357567737e-03,1.820444685905896155e-03,8.090865270701058610e-04,0.000000000000000000e+00
