# timestamp,pos_x,pos_y,pos_z,ori_w,ori_x,ori_y,ori_z
1.917663617220120750e+15,-1.301000000000000073e-03,-1.242150000000000060e-01,-2.574399999999999952e-02,6.728436614161068530e-01,7.374847249593088350e-01,-5.818705719881023253e-02,3.895003828851217875e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.917663622163968750e+15,-1.397999999999999937e-03,-1.243459999999999982e-01,-2.579400000000000096e-02,6.729415490510630704e-01,7.373958483705713718e-01,-5.817554314939277216e-02,4.013980551500540006e-03,-1.962034383097103346e-02,-2.649757775110367711e-02,-1.011357929431527108e-02
1.917663627107816750e+15,-1.495999999999999934e-03,-1.244750000000000023e-01,-2.584499999999999992e-02,6.730252041363622428e-01,7.373189405697870846e-01,-5.816637613468927936e-02,4.128998121072591232e-03,-1.982261635040394668e-02,-2.609303580818561619e-02,-1.031585136602633339e-02
1.917663632021147250e+15,-1.595000000000000064e-03,-1.246020000000000044e-01,-2.589699999999999988e-02,6.731134065290397261e-01,7.372369261644904359e-01,-5.816490180275862842e-02,4.259477514224507821e-03,-2.014926517109700069e-02,-2.584804723969048867e-02,-1.058345241310143341e-02
1.917663636964994000e+15,-1.694999999999999892e-03,-1.247290000000000065e-01,-2.595099999999999837e-02,6.732074903446907399e-01,7.371499473682778802e-01,-5.816404811958819643e-02,4.401154179143829115e-03,-2.022716430422260084e-02,-2.568849866636317356e-02,-1.092266872427991899e-02
1.917663641908842000e+15,-1.794999999999999938e-03,-1.248530000000000056e-01,-2.600699999999999887e-02,6.732994963781290254e-01,7.370666537647023731e-01,-5.815548772396628152e-02,4.545000853896585813e-03,-2.022715954122852530e-02,-2.508167783112318083e-02,-1.132720934308806965e-02
1.917663646852690000e+15,-1.894000000000000067e-03,-1.249559999999999976e-01,-2.606299999999999936e-02,6.734118649705884696e-01,7.369642767395574445e-01,-5.814726373985029673e-02,4.680657417019118416e-03,-2.002488700274368885e-02,-2.083397334628724062e-02,-1.132720880963287817e-02
1.917663651796536750e+15,-1.994000000000000113e-03,-1.250580000000000025e-01,-2.612000000000000086e-02,6.735287290008161731e-01,7.368562127135427353e-01,-5.814035376751880424e-02,4.828952133150321568e-03,-2.022716430422264594e-02,-2.063170759030807239e-02,-1.152948365340720344e-02
1.917663656709867250e+15,-2.093999999999999941e-03,-1.251589999999999925e-01,-2.617799999999999988e-02,6.736427886178295577e-01,7.367516112695946529e-01,-5.813704774439687473e-02,4.978715665211852492e-03,-2.035279310211812048e-02,-2.055632103313730086e-02,-1.180461999922833259e-02
1.917663661684232750e+15,-2.197000000000000168e-03,-1.252590000000000092e-01,-2.623999999999999944e-02,6.737583731321602487e-01,7.366448175320297054e-01,-5.813723964568290326e-02,5.134103535068434976e-03,-2.070615854002794132e-02,-2.010306654371976989e-02,-1.246390125710408227e-02
1.917663666628080000e+15,-2.298999999999999828e-03,-1.253579999999999972e-01,-2.630299999999999999e-02,6.738667773864230881e-01,7.365453137614843548e-01,-5.812625139514604466e-02,5.283986404266804993e-03,-2.063170564700514409e-02,-2.002489077503204207e-02,-1.274311231138568548e-02
