# timestamp,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
2.258846103434000000e+12,2.350000000000000092e-03,-1.676899999999999918e-02,-2.533000000000000095e-03,-2.023768888440743985e-01,9.921933685073044629e+00,7.906303152542311086e-01
2.258851047281000000e+12,5.553999999999999909e-03,-1.570099999999999968e-02,-3.601000000000000034e-03,-2.012044812930091908e-01,9.938236793188787388e+00,8.063365383081232407e-01
2.258855991129000000e+12,9.811000000000000276e-03,-1.463300000000000017e-02,-4.669000000000000407e-03,-1.974159814187247952e-01,9.944761814680388667e+00,8.210988891713498772e-01
2.258860904459000000e+12,8.743000000000000771e-03,-9.308000000000000301e-03,-4.669000000000000407e-03,-1.904297144596434066e-01,9.954557284826991648e+00,8.474208566206625770e-01
2.258865848307000000e+12,9.811000000000000276e-03,-7.172000000000000423e-03,-4.669000000000000407e-03,-1.985179445834499012e-01,9.953208944256175528e+00,8.688619075867624053e-01
2.258870792154000000e+12,1.299999999999999940e-02,-5.050999999999999934e-03,-5.721999999999999656e-03,-1.957690570151139065e-01,9.951431276554675520e+00,8.794005740272706761e-01
2.258875736002000000e+12,1.406899999999999991e-02,-1.845999999999900021e-03,-5.721999999999999656e-03,-1.782393517262262084e-01,9.964930259348992792e+00,8.731279258407621535e-01
2.258880649332000000e+12,1.513699999999999941e-02,1.343000000000000010e-03,-5.721999999999999656e-03,-1.847775707324766925e-01,9.941301715747567158e+00,8.207397167049638176e-01
2.258885623697000000e+12,1.406899999999999991e-02,2.410999999999999949e-03,-5.721999999999999656e-03,-2.064333365947211008e-01,9.928034649704635228e+00,7.788673501449933090e-01
2.258890567545000000e+12,1.513699999999999941e-02,2.750000000000000166e-04,-3.601000000000000034e-03,-2.120476110752191057e-01,9.911784388597503437e+00,7.605630924132376069e-01
2.258895511393000000e+12,1.620500000000000065e-02,-1.845999999999999985e-03,-4.669000000000000407e-03,-2.182495556631190992e-01,9.888000166572476601e+00,7.273456293292188679e-01
2.258900455240000000e+12,1.406899999999999991e-02,-1.845999999999999985e-03,-3.601000000000000034e-03,-2.305494991525829929e-01,9.876802074874687420e+00,6.934301319365263616e-01
